"","Site","Year","Date","Plot","Location","Snow_cover","Water_cover","Land_cover","Total_cover","Observer","Notes"
"33790","cari",2014,"27-Jun-14","5a","17",0,0,100,100,"bhiggins",NA
"33791","cari",2014,"27-Jun-14","5a","18",0,5,95,100,"bhiggins",NA
"33792","cari",2014,"27-Jun-14","5a","19",0,10,90,100,"bhiggins",NA
"33793","cari",2014,"27-Jun-14","5a","20",0,15,85,100,"bhiggins",NA
"33794","cari",2014,"27-Jun-14","5a","21",0,30,70,100,"bhiggins",NA
"33795","cari",2014,"27-Jun-14","5a","22",0,25,75,100,"bhiggins",NA
"33796","cari",2014,"27-Jun-14","5a","23",0,10,90,100,"bhiggins",NA
"33797","cari",2014,"27-Jun-14","5a","24",0,20,80,100,"bhiggins",NA
"33798","cari",2014,"27-Jun-14","5a","25",0,30,70,100,"bhiggins",NA
"33799","cari",2014,"27-Jun-14","5a","26",0,25,75,100,"bhiggins",NA
"33800","cari",2014,"27-Jun-14","5a","27",0,10,90,100,"bhiggins",NA
"33801","cari",2014,"27-Jun-14","5a","28",0,5,95,100,"bhiggins",NA
"33802","cari",2014,"27-Jun-14","5a","29",0,5,95,100,"bhiggins",NA
"33803","cari",2014,"27-Jun-14","5a","30",0,0,100,100,"bhiggins",NA
"33804","cari",2014,"27-Jun-14","5a","31",0,0,100,100,"bhiggins",NA
"33805","cari",2014,"27-Jun-14","5a","32",0,0,100,100,"bhiggins",NA
"33806","cari",2014,"27-Jun-14","5a","33",0,0,100,100,"bhiggins",NA
"33807","cari",2014,"27-Jun-14","5a","34",0,15,85,100,"bhiggins",NA
"33808","cari",2014,"27-Jun-14","5a","35",0,5,95,100,"bhiggins",NA
"33809","cari",2014,"27-Jun-14","5a","36",0,5,95,100,"bhiggins",NA
"33810","cari",2014,"27-Jun-14","5a","37",0,5,95,100,"bhiggins",NA
"33811","cari",2014,"27-Jun-14","5a","38",0,5,95,100,"bhiggins",NA
"33812","cari",2014,"27-Jun-14","5a","39",0,25,75,100,"bhiggins",NA
"33813","cari",2014,"27-Jun-14","5a","40",0,40,60,100,"bhiggins",NA
"33814","cari",2014,"27-Jun-14","5b","1",0,0,100,100,"bhiggins",NA
"33815","cari",2014,"27-Jun-14","5b","2",0,0,100,100,"bhiggins",NA
"33816","cari",2014,"27-Jun-14","5b","3",0,0,100,100,"bhiggins",NA
"33817","cari",2014,"27-Jun-14","5b","4",0,0,100,100,"bhiggins",NA
"33818","cari",2014,"27-Jun-14","5b","5",0,0,100,100,"bhiggins",NA
"33819","cari",2014,"27-Jun-14","5b","6",0,0,100,100,"bhiggins",NA
"33820","cari",2014,"27-Jun-14","5b","7",0,15,85,100,"bhiggins",NA
"33821","cari",2014,"27-Jun-14","5b","8",0,5,95,100,"bhiggins",NA
"33822","cari",2014,"27-Jun-14","5b","9",0,60,40,100,"bhiggins",NA
"33823","cari",2014,"27-Jun-14","5b","10",0,70,30,100,"bhiggins",NA
"33824","cari",2014,"27-Jun-14","5b","11",0,5,95,100,"bhiggins",NA
"33825","cari",2014,"27-Jun-14","5b","12",0,45,55,100,"bhiggins",NA
"33826","cari",2014,"27-Jun-14","5b","13",0,5,95,100,"bhiggins",NA
"33827","cari",2014,"27-Jun-14","5b","14",0,5,95,100,"bhiggins",NA
"33828","cari",2014,"27-Jun-14","5b","15",0,0,100,100,"bhiggins",NA
"33829","cari",2014,"27-Jun-14","5b","16",0,0,100,100,"bhiggins",NA
"33830","cari",2014,"27-Jun-14","5b","17",0,0,100,100,"bhiggins",NA
"33831","cari",2014,"27-Jun-14","5b","18",0,0,100,100,"bhiggins",NA
"33832","cari",2014,"27-Jun-14","5b","19",0,25,75,100,"bhiggins",NA
"33833","cari",2014,"27-Jun-14","5b","20",0,0,100,100,"bhiggins",NA
"33834","cari",2014,"27-Jun-14","5b","21",0,15,85,100,"bhiggins",NA
"33835","cari",2014,"27-Jun-14","5b","22",0,40,60,100,"bhiggins",NA
"33836","cari",2014,"27-Jun-14","5b","23",0,0,100,100,"bhiggins",NA
"33837","cari",2014,"27-Jun-14","5b","24",0,15,85,100,"bhiggins",NA
"33838","cari",2014,"27-Jun-14","5b","25",0,5,95,100,"bhiggins",NA
"33839","cari",2014,"27-Jun-14","5b","26",0,0,100,100,"bhiggins",NA
"33840","cari",2014,"27-Jun-14","5b","27",0,35,65,100,"bhiggins",NA
"33841","cari",2014,"27-Jun-14","5b","28",0,10,90,100,"bhiggins",NA
"33842","cari",2014,"27-Jun-14","5b","29",0,40,60,100,"bhiggins",NA
"33843","cari",2014,"27-Jun-14","5b","30",0,10,90,100,"bhiggins",NA
"33844","cari",2014,"27-Jun-14","5b","31",0,35,65,100,"bhiggins",NA
"33845","cari",2014,"27-Jun-14","5b","32",0,20,80,100,"bhiggins",NA
"33846","cari",2014,"27-Jun-14","5b","33",0,40,60,100,"bhiggins",NA
"33847","cari",2014,"27-Jun-14","5b","34",0,20,80,100,"bhiggins",NA
"33848","cari",2014,"27-Jun-14","5b","35",0,10,90,100,"bhiggins",NA
"33849","cari",2014,"27-Jun-14","5b","36",0,25,75,100,"bhiggins",NA
"33850","cari",2014,"27-Jun-14","5b","37",0,0,100,100,"bhiggins",NA
"33851","cari",2014,"27-Jun-14","5b","38",0,35,65,100,"bhiggins",NA
"33852","cari",2014,"27-Jun-14","5b","39",0,70,30,100,"bhiggins",NA
"33853","cari",2014,"27-Jun-14","5b","40",0,70,30,100,"bhiggins",NA
"33854","cari",2014,"27-Jun-14","7a","1",0,35,65,100,"idavies, mcorrell",NA
"33855","cari",2014,"27-Jun-14","7a","2",0,20,80,100,"idavies, mcorrell",NA
"33856","cari",2014,"27-Jun-14","7a","3",0,60,40,100,"idavies, mcorrell",NA
"33857","cari",2014,"27-Jun-14","7a","4",0,25,75,100,"idavies, mcorrell",NA
"33858","cari",2014,"27-Jun-14","7a","5",0,25,75,100,"idavies, mcorrell",NA
"33859","cari",2014,"27-Jun-14","7a","6",0,85,15,100,"idavies, mcorrell",NA
"33860","cari",2014,"27-Jun-14","7a","7",0,15,85,100,"idavies, mcorrell",NA
"33861","cari",2014,"27-Jun-14","7a","8",0,55,45,100,"idavies, mcorrell",NA
"33862","cari",2014,"27-Jun-14","7a","9",0,10,90,100,"idavies, mcorrell",NA
"33863","cari",2014,"27-Jun-14","7a","10",0,55,45,100,"idavies, mcorrell",NA
"33864","cari",2014,"27-Jun-14","7a","11",0,0,100,100,"idavies, mcorrell",NA
"33865","cari",2014,"27-Jun-14","7a","12",0,45,55,100,"idavies, mcorrell",NA
"33866","cari",2014,"27-Jun-14","7a","13",0,30,70,100,"idavies, mcorrell",NA
"33867","cari",2014,"27-Jun-14","7a","14",0,35,65,100,"idavies, mcorrell",NA
"33868","cari",2014,"27-Jun-14","7a","15",0,15,85,100,"idavies, mcorrell",NA
"33869","cari",2014,"27-Jun-14","7a","16",0,25,75,100,"idavies, mcorrell",NA
"33870","cari",2014,"27-Jun-14","7a","17",0,50,50,100,"idavies, mcorrell",NA
"33871","cari",2014,"27-Jun-14","7a","18",0,15,85,100,"idavies, mcorrell",NA
"33872","cari",2014,"27-Jun-14","7a","19",0,10,90,100,"idavies, mcorrell",NA
"33873","cari",2014,"27-Jun-14","7a","20",0,5,95,100,"idavies, mcorrell",NA
"33874","cari",2014,"27-Jun-14","7a","21",0,40,60,100,"idavies, mcorrell",NA
"33875","cari",2014,"27-Jun-14","7a","22",0,10,90,100,"idavies, mcorrell",NA
"33876","cari",2014,"27-Jun-14","7a","23",0,5,95,100,"idavies, mcorrell",NA
"33877","cari",2014,"27-Jun-14","7a","24",0,5,95,100,"idavies, mcorrell",NA
"33878","cari",2014,"27-Jun-14","7a","25",0,5,95,100,"idavies, mcorrell",NA
"33879","cari",2014,"27-Jun-14","7a","26",0,5,95,100,"idavies, mcorrell",NA
"33880","cari",2014,"27-Jun-14","7a","27",0,20,80,100,"idavies, mcorrell",NA
"33881","cari",2014,"27-Jun-14","7a","28",0,10,90,100,"idavies, mcorrell",NA
"33882","cari",2014,"27-Jun-14","7a","29",0,45,55,100,"idavies, mcorrell",NA
"33883","cari",2014,"27-Jun-14","7a","30",0,15,85,100,"idavies, mcorrell",NA
"33884","cari",2014,"27-Jun-14","7a","31",0,35,65,100,"idavies, mcorrell",NA
"33885","cari",2014,"27-Jun-14","7a","32",0,25,75,100,"idavies, mcorrell",NA
"33886","cari",2014,"27-Jun-14","7a","33",0,35,65,100,"idavies, mcorrell",NA
"33887","cari",2014,"27-Jun-14","7a","34",0,60,40,100,"idavies, mcorrell",NA
"33888","cari",2014,"27-Jun-14","7a","35",0,60,40,100,"idavies, mcorrell",NA
"33889","cari",2014,"27-Jun-14","7a","36",0,35,65,100,"idavies, mcorrell",NA
"33890","cari",2014,"27-Jun-14","7a","37",0,30,70,100,"idavies, mcorrell",NA
"33891","cari",2014,"27-Jun-14","7a","38",0,15,85,100,"idavies, mcorrell",NA
"33892","cari",2014,"27-Jun-14","7a","39",0,20,80,100,"idavies, mcorrell",NA
"33893","cari",2014,"27-Jun-14","7a","40",0,65,35,100,"idavies, mcorrell",NA
"33894","cari",2014,"27-Jun-14","7b","1",0,0,100,100,"idavies, mcorrell",NA
"33895","cari",2014,"27-Jun-14","7b","2",0,5,95,100,"idavies, mcorrell",NA
"33896","cari",2014,"27-Jun-14","7b","3",0,5,95,100,"idavies, mcorrell",NA
"33897","cari",2014,"27-Jun-14","7b","4",0,0,100,100,"idavies, mcorrell",NA
"33898","cari",2014,"27-Jun-14","7b","5",0,5,95,100,"idavies, mcorrell",NA
"33899","cari",2014,"27-Jun-14","7b","6",0,5,95,100,"idavies, mcorrell",NA
"33900","cari",2014,"27-Jun-14","7b","7",0,40,60,100,"idavies, mcorrell",NA
"33901","cari",2014,"27-Jun-14","7b","8",0,5,95,100,"idavies, mcorrell",NA
"33902","cari",2014,"27-Jun-14","7b","9",0,20,80,100,"idavies, mcorrell",NA
"33903","cari",2014,"27-Jun-14","7b","10",0,30,70,100,"idavies, mcorrell",NA
"33904","cari",2014,"27-Jun-14","7b","11",0,65,35,100,"idavies, mcorrell",NA
"33905","cari",2014,"27-Jun-14","7b","12",0,40,60,100,"idavies, mcorrell",NA
"33906","cari",2014,"27-Jun-14","7b","13",0,10,90,100,"idavies, mcorrell",NA
"33907","cari",2014,"27-Jun-14","7b","14",0,5,95,100,"idavies, mcorrell",NA
"33908","cari",2014,"27-Jun-14","7b","15",0,20,80,100,"idavies, mcorrell",NA
"33909","cari",2014,"27-Jun-14","7b","16",0,5,95,100,"idavies, mcorrell",NA
"33910","cari",2014,"27-Jun-14","7b","17",0,10,90,100,"idavies, mcorrell",NA
"33911","cari",2014,"27-Jun-14","7b","18",0,5,95,100,"idavies, mcorrell",NA
"33912","cari",2014,"27-Jun-14","7b","19",0,15,85,100,"idavies, mcorrell",NA
"33913","cari",2014,"27-Jun-14","7b","20",0,20,80,100,"idavies, mcorrell",NA
"33914","cari",2014,"27-Jun-14","7b","21",0,35,65,100,"idavies, mcorrell",NA
"33915","cari",2014,"27-Jun-14","7b","22",0,10,90,100,"idavies, mcorrell",NA
"33916","cari",2014,"27-Jun-14","7b","23",0,20,80,100,"idavies, mcorrell",NA
"33917","cari",2014,"27-Jun-14","7b","24",0,10,90,100,"idavies, mcorrell",NA
"33918","cari",2014,"27-Jun-14","7b","25",0,5,95,100,"idavies, mcorrell",NA
"33919","cari",2014,"27-Jun-14","7b","26",0,30,70,100,"idavies, mcorrell",NA
"33920","cari",2014,"27-Jun-14","7b","27",0,10,90,100,"idavies, mcorrell",NA
"33921","cari",2014,"27-Jun-14","7b","28",0,30,70,100,"idavies, mcorrell",NA
"33922","cari",2014,"27-Jun-14","7b","29",0,85,15,100,"idavies, mcorrell",NA
"33923","cari",2014,"27-Jun-14","7b","30",0,15,85,100,"idavies, mcorrell",NA
"33924","cari",2014,"27-Jun-14","7b","31",0,20,80,100,"idavies, mcorrell",NA
"33925","cari",2014,"27-Jun-14","7b","32",0,5,95,100,"idavies, mcorrell",NA
"33926","cari",2014,"27-Jun-14","7b","33",0,20,80,100,"idavies, mcorrell",NA
"33927","cari",2014,"27-Jun-14","7b","34",0,5,95,100,"idavies, mcorrell",NA
"33928","cari",2014,"27-Jun-14","7b","35",0,5,95,100,"idavies, mcorrell",NA
"33929","cari",2014,"27-Jun-14","7b","36",0,5,95,100,"idavies, mcorrell",NA
"33930","cari",2014,"27-Jun-14","7b","37",0,30,70,100,"idavies, mcorrell",NA
"33931","cari",2014,"27-Jun-14","7b","38",0,0,100,100,"idavies, mcorrell",NA
"33932","cari",2014,"27-Jun-14","7b","39",0,80,20,100,"idavies, mcorrell",NA
"33933","cari",2014,"27-Jun-14","7b","40",25,15,60,100,"idavies, mcorrell",NA
"33934","cari",2014,"4-Jul-14","5a","1",0,0,100,100,"sfreeman, idavies",NA
"33935","cari",2014,"4-Jul-14","5a","2",10,0,90,100,"sfreeman, idavies",NA
"33936","cari",2014,"4-Jul-14","5a","3",0,0,100,100,"sfreeman, idavies",NA
"33937","cari",2014,"4-Jul-14","5a","4",0,0,100,100,"sfreeman, idavies",NA
"33938","cari",2014,"4-Jul-14","5a","5",0,10,90,100,"sfreeman, idavies",NA
"33939","cari",2014,"4-Jul-14","5a","6",0,0,100,100,"sfreeman, idavies",NA
"33940","cari",2014,"4-Jul-14","5a","7",0,25,75,100,"sfreeman, idavies",NA
"33941","cari",2014,"4-Jul-14","5a","8",0,0,100,100,"sfreeman, idavies",NA
"33942","cari",2014,"4-Jul-14","5a","9",0,30,70,100,"sfreeman, idavies",NA
"33943","cari",2014,"4-Jul-14","5a","10",0,5,95,100,"sfreeman, idavies",NA
"33944","cari",2014,"4-Jul-14","5a","11",0,10,90,100,"sfreeman, idavies",NA
"33945","cari",2014,"4-Jul-14","5a","12",0,5,95,100,"sfreeman, idavies",NA
"33946","cari",2014,"4-Jul-14","5a","13",0,0,100,100,"sfreeman, idavies",NA
"33947","cari",2014,"4-Jul-14","5a","14",0,0,100,100,"sfreeman, idavies",NA
"33948","cari",2014,"4-Jul-14","5a","15",0,0,100,100,"sfreeman, idavies",NA
"33949","cari",2014,"4-Jul-14","5a","16",0,0,100,100,"sfreeman, idavies",NA
"33950","cari",2014,"4-Jul-14","5a","17",0,0,100,100,"sfreeman, idavies",NA
"33951","cari",2014,"4-Jul-14","5a","18",0,0,100,100,"sfreeman, idavies",NA
"33952","cari",2014,"4-Jul-14","5a","19",0,10,90,100,"sfreeman, idavies",NA
"33953","cari",2014,"4-Jul-14","5a","20",0,20,80,100,"sfreeman, idavies",NA
"33954","cari",2014,"4-Jul-14","5a","21",0,20,80,100,"sfreeman, idavies",NA
"33955","cari",2014,"4-Jul-14","5a","22",0,50,50,100,"sfreeman, idavies",NA
"33956","cari",2014,"4-Jul-14","5a","23",0,20,80,100,"sfreeman, idavies",NA
"33957","cari",2014,"4-Jul-14","5a","24",0,45,55,100,"sfreeman, idavies",NA
"33958","cari",2014,"4-Jul-14","5a","25",0,25,75,100,"sfreeman, idavies",NA
"33959","cari",2014,"4-Jul-14","5a","26",0,60,40,100,"sfreeman, idavies",NA
"33960","cari",2014,"4-Jul-14","5a","27",0,40,60,100,"sfreeman, idavies",NA
"33961","cari",2014,"4-Jul-14","5a","28",0,75,25,100,"sfreeman, idavies",NA
"33962","cari",2014,"4-Jul-14","5a","29",0,40,60,100,"sfreeman, idavies",NA
"33963","cari",2014,"4-Jul-14","5a","30",0,30,70,100,"sfreeman, idavies",NA
"33964","cari",2014,"4-Jul-14","5a","31",0,10,90,100,"sfreeman, idavies",NA
"33965","cari",2014,"4-Jul-14","5a","32",0,15,85,100,"sfreeman, idavies",NA
"33966","cari",2014,"4-Jul-14","5a","33",0,5,95,100,"sfreeman, idavies",NA
"33967","cari",2014,"4-Jul-14","5a","34",0,5,95,100,"sfreeman, idavies",NA
"33968","cari",2014,"4-Jul-14","5a","35",0,5,95,100,"sfreeman, idavies",NA
"33969","cari",2014,"4-Jul-14","5a","36",0,5,95,100,"sfreeman, idavies",NA
"33970","cari",2014,"4-Jul-14","5a","37",0,0,100,100,"sfreeman, idavies",NA
"33971","cari",2014,"4-Jul-14","5a","38",0,5,95,100,"sfreeman, idavies",NA
"33972","cari",2014,"4-Jul-14","5a","39",0,35,65,100,"sfreeman, idavies",NA
"33973","cari",2014,"4-Jul-14","5a","40",0,40,60,100,"sfreeman, idavies",NA
"33974","cari",2014,"4-Jul-14","5b","1",0,0,100,100,"sfreeman",NA
"33975","cari",2014,"4-Jul-14","5b","2",0,0,100,100,"sfreeman",NA
"33976","cari",2014,"4-Jul-14","5b","3",0,0,100,100,"sfreeman",NA
"33977","cari",2014,"4-Jul-14","5b","4",0,0,100,100,"sfreeman",NA
"33978","cari",2014,"4-Jul-14","5b","5",0,0,100,100,"sfreeman",NA
"33979","cari",2014,"4-Jul-14","5b","6",0,0,100,100,"sfreeman",NA
"33980","cari",2014,"4-Jul-14","5b","7",0,10,90,100,"sfreeman",NA
"33981","cari",2014,"4-Jul-14","5b","8",0,10,90,100,"sfreeman",NA
"33982","cari",2014,"4-Jul-14","5b","9",0,30,70,100,"sfreeman",NA
"33983","cari",2014,"4-Jul-14","5b","10",0,25,75,100,"sfreeman",NA
"33984","cari",2014,"4-Jul-14","5b","11",0,10,90,100,"sfreeman",NA
"33985","cari",2014,"4-Jul-14","5b","12",0,25,75,100,"sfreeman",NA
"33986","cari",2014,"4-Jul-14","5b","13",0,10,90,100,"sfreeman",NA
"33987","cari",2014,"4-Jul-14","5b","14",0,25,75,100,"sfreeman",NA
"33988","cari",2014,"4-Jul-14","5b","15",0,0,100,100,"sfreeman",NA
"33989","cari",2014,"4-Jul-14","5b","16",0,0,100,100,"sfreeman",NA
"33990","cari",2014,"4-Jul-14","5b","17",0,15,85,100,"sfreeman",NA
"33991","cari",2014,"4-Jul-14","5b","18",0,0,100,100,"sfreeman",NA
"33992","cari",2014,"4-Jul-14","5b","19",0,10,90,100,"sfreeman",NA
"33993","cari",2014,"4-Jul-14","5b","20",0,30,70,100,"sfreeman",NA
"33994","cari",2014,"4-Jul-14","5b","21",0,10,90,100,"sfreeman",NA
"33995","cari",2014,"4-Jul-14","5b","22",0,30,70,100,"sfreeman",NA
"33996","cari",2014,"4-Jul-14","5b","23",0,10,90,100,"sfreeman",NA
"33997","cari",2014,"4-Jul-14","5b","24",0,30,70,100,"sfreeman",NA
"33998","cari",2014,"4-Jul-14","5b","25",0,10,90,100,"sfreeman",NA
"33999","cari",2014,"4-Jul-14","5b","26",0,10,90,100,"sfreeman",NA
"34000","cari",2014,"4-Jul-14","5b","27",0,30,70,100,"sfreeman",NA
"34001","cari",2014,"4-Jul-14","5b","28",0,20,80,100,"sfreeman",NA
"34002","cari",2014,"4-Jul-14","5b","29",0,40,60,100,"sfreeman",NA
"34003","cari",2014,"4-Jul-14","5b","30",0,30,70,100,"sfreeman",NA
"34004","cari",2014,"4-Jul-14","5b","31",0,30,70,100,"sfreeman",NA
"34005","cari",2014,"4-Jul-14","5b","32",0,10,90,100,"sfreeman",NA
"34006","cari",2014,"4-Jul-14","5b","33",0,50,50,100,"sfreeman",NA
"34007","cari",2014,"4-Jul-14","5b","34",0,40,60,100,"sfreeman",NA
"34008","cari",2014,"4-Jul-14","5b","35",0,5,95,100,"sfreeman",NA
"34009","cari",2014,"4-Jul-14","5b","36",0,40,60,100,"sfreeman",NA
"34010","cari",2014,"4-Jul-14","5b","37",0,0,100,100,"sfreeman",NA
"34011","cari",2014,"4-Jul-14","5b","38",0,0,100,100,"sfreeman",NA
"34012","cari",2014,"4-Jul-14","5b","39",0,0,100,100,"sfreeman",NA
"34013","cari",2014,"4-Jul-14","5b","40",0,0,100,100,"sfreeman",NA
"34014","cari",2014,"4-Jul-14","7a","1",0,20,80,100,"sfreeman, idavies",NA
"34015","cari",2014,"4-Jul-14","7a","2",0,5,95,100,"sfreeman, idavies",NA
"34016","cari",2014,"4-Jul-14","7a","3",0,20,80,100,"sfreeman, idavies",NA
"34017","cari",2014,"4-Jul-14","7a","4",0,35,65,100,"sfreeman, idavies",NA
"34018","cari",2014,"4-Jul-14","7a","5",0,70,30,100,"sfreeman, idavies",NA
"34019","cari",2014,"4-Jul-14","7a","6",0,90,10,100,"sfreeman, idavies",NA
"34020","cari",2014,"4-Jul-14","7a","7",0,5,95,100,"sfreeman, idavies",NA
"34021","cari",2014,"4-Jul-14","7a","8",0,45,55,100,"sfreeman, idavies",NA
"34022","cari",2014,"4-Jul-14","7a","9",0,5,95,100,"sfreeman, idavies",NA
"34023","cari",2014,"4-Jul-14","7a","10",0,20,80,100,"sfreeman, idavies",NA
"34024","cari",2014,"4-Jul-14","7a","11",0,0,100,100,"sfreeman, idavies",NA
"34025","cari",2014,"4-Jul-14","7a","12",0,25,75,100,"sfreeman, idavies",NA
"34026","cari",2014,"4-Jul-14","7a","13",0,0,100,100,"sfreeman, idavies",NA
"34027","cari",2014,"4-Jul-14","7a","14",0,0,100,100,"sfreeman, idavies",NA
"34028","cari",2014,"4-Jul-14","7a","15",0,0,100,100,"sfreeman, idavies",NA
"34029","cari",2014,"4-Jul-14","7a","16",0,0,100,100,"sfreeman, idavies",NA
"34030","cari",2014,"4-Jul-14","7a","17",0,40,60,100,"sfreeman, idavies",NA
"34031","cari",2014,"4-Jul-14","7a","18",0,5,95,100,"sfreeman, idavies",NA
"34032","cari",2014,"4-Jul-14","7a","19",0,15,85,100,"sfreeman, idavies",NA
"34033","cari",2014,"4-Jul-14","7a","20",0,25,75,100,"sfreeman, idavies",NA
"34034","cari",2014,"4-Jul-14","7a","21",0,35,65,100,"sfreeman, idavies",NA
"34035","cari",2014,"4-Jul-14","7a","22",0,5,95,100,"sfreeman, idavies",NA
"34036","cari",2014,"4-Jul-14","7a","23",0,10,90,100,"sfreeman, idavies",NA
"34037","cari",2014,"4-Jul-14","7a","24",0,5,95,100,"sfreeman, idavies",NA
"34038","cari",2014,"4-Jul-14","7a","25",0,5,95,100,"sfreeman, idavies",NA
"34039","cari",2014,"4-Jul-14","7a","26",0,10,90,100,"sfreeman, idavies",NA
"34040","cari",2014,"4-Jul-14","7a","27",0,10,90,100,"sfreeman, idavies",NA
"34041","cari",2014,"4-Jul-14","7a","28",0,10,90,100,"sfreeman, idavies",NA
"34042","cari",2014,"4-Jul-14","7a","29",0,40,60,100,"sfreeman, idavies",NA
"34043","cari",2014,"4-Jul-14","7a","30",0,10,90,100,"sfreeman, idavies",NA
"34044","cari",2014,"4-Jul-14","7a","31",0,15,85,100,"sfreeman, idavies",NA
"34045","cari",2014,"4-Jul-14","7a","32",0,20,80,100,"sfreeman, idavies",NA
"34046","cari",2014,"4-Jul-14","7a","33",0,30,70,100,"sfreeman, idavies",NA
"34047","cari",2014,"4-Jul-14","7a","34",0,60,40,100,"sfreeman, idavies",NA
"34048","cari",2014,"4-Jul-14","7a","35",0,35,65,100,"sfreeman, idavies",NA
"34049","cari",2014,"4-Jul-14","7a","36",0,35,65,100,"sfreeman, idavies",NA
"34050","cari",2014,"4-Jul-14","7a","37",0,25,75,100,"sfreeman, idavies",NA
"34051","cari",2014,"4-Jul-14","7a","38",0,10,90,100,"sfreeman, idavies",NA
"34052","cari",2014,"4-Jul-14","7a","39",0,40,60,100,"sfreeman, idavies",NA
"34053","cari",2014,"4-Jul-14","7a","40",0,50,50,100,"sfreeman, idavies",NA
"34054","cari",2014,"4-Jul-14","7b","1",0,0,100,100,"sfreeman, idavies",NA
"34055","cari",2014,"4-Jul-14","7b","2",0,20,80,100,"sfreeman, idavies",NA
"34056","cari",2014,"4-Jul-14","7b","3",0,0,100,100,"sfreeman, idavies",NA
"34057","cari",2014,"4-Jul-14","7b","4",0,10,90,100,"sfreeman, idavies",NA
"34058","cari",2014,"4-Jul-14","7b","5",0,0,100,100,"sfreeman, idavies",NA
"34059","cari",2014,"4-Jul-14","7b","6",0,0,100,100,"sfreeman, idavies",NA
"34060","cari",2014,"4-Jul-14","7b","7",0,30,70,100,"sfreeman, idavies",NA
"34061","cari",2014,"4-Jul-14","7b","8",0,0,100,100,"sfreeman, idavies",NA
"34062","cari",2014,"4-Jul-14","7b","9",0,10,90,100,"sfreeman, idavies",NA
"34063","cari",2014,"4-Jul-14","7b","10",0,55,45,100,"sfreeman, idavies",NA
"34064","cari",2014,"4-Jul-14","7b","11",0,60,40,100,"sfreeman, idavies",NA
"34065","cari",2014,"4-Jul-14","7b","12",0,30,70,100,"sfreeman, idavies",NA
"34066","cari",2014,"4-Jul-14","7b","13",0,5,95,100,"sfreeman, idavies",NA
"34067","cari",2014,"4-Jul-14","7b","14",0,5,95,100,"sfreeman, idavies",NA
"34068","cari",2014,"4-Jul-14","7b","15",0,25,75,100,"sfreeman, idavies",NA
"34069","cari",2014,"4-Jul-14","7b","16",0,5,95,100,"sfreeman, idavies",NA
"34070","cari",2014,"4-Jul-14","7b","17",0,5,95,100,"sfreeman, idavies",NA
"34071","cari",2014,"4-Jul-14","7b","18",0,0,100,100,"sfreeman, idavies",NA
"34072","cari",2014,"4-Jul-14","7b","19",0,5,95,100,"sfreeman, idavies",NA
"34073","cari",2014,"4-Jul-14","7b","20",0,0,100,100,"sfreeman, idavies",NA
"34074","cari",2014,"4-Jul-14","7b","21",0,10,90,100,"sfreeman, idavies",NA
"34075","cari",2014,"4-Jul-14","7b","22",0,5,95,100,"sfreeman, idavies",NA
"34076","cari",2014,"4-Jul-14","7b","23",0,5,95,100,"sfreeman, idavies",NA
"34077","cari",2014,"4-Jul-14","7b","24",0,5,95,100,"sfreeman, idavies",NA
"34078","cari",2014,"4-Jul-14","7b","25",0,5,95,100,"sfreeman, idavies",NA
"34079","cari",2014,"4-Jul-14","7b","26",0,30,70,100,"sfreeman, idavies",NA
"34080","cari",2014,"4-Jul-14","7b","27",0,5,95,100,"sfreeman, idavies",NA
"34081","cari",2014,"4-Jul-14","7b","28",0,25,75,100,"sfreeman, idavies",NA
"34082","cari",2014,"4-Jul-14","7b","29",0,75,25,100,"sfreeman, idavies",NA
"34083","cari",2014,"4-Jul-14","7b","30",0,25,75,100,"sfreeman, idavies",NA
"34084","cari",2014,"4-Jul-14","7b","31",0,20,80,100,"sfreeman, idavies",NA
"34085","cari",2014,"4-Jul-14","7b","32",0,5,95,100,"sfreeman, idavies",NA
"34086","cari",2014,"4-Jul-14","7b","33",0,15,85,100,"sfreeman, idavies",NA
"34087","cari",2014,"4-Jul-14","7b","34",0,5,95,100,"sfreeman, idavies",NA
"34088","cari",2014,"4-Jul-14","7b","35",0,0,100,100,"sfreeman, idavies",NA
"34089","cari",2014,"4-Jul-14","7b","36",0,5,95,100,"sfreeman, idavies",NA
"34090","cari",2014,"4-Jul-14","7b","37",0,15,85,100,"sfreeman, idavies",NA
"34091","cari",2014,"4-Jul-14","7b","38",0,0,100,100,"sfreeman, idavies",NA
"34092","cari",2014,"4-Jul-14","7b","39",0,30,70,100,"sfreeman, idavies",NA
"34093","cari",2014,"4-Jul-14","7b","40",0,10,90,100,"sfreeman, idavies",NA
"34094","cari",2014,"6-Jul-14","3a","1",0,5,95,100,"mcorrell, emagnuson",NA
"34095","cari",2014,"6-Jul-14","3a","2",0,0,100,100,"mcorrell, emagnuson",NA
"34096","cari",2014,"6-Jul-14","3a","3",0,5,95,100,"mcorrell, emagnuson",NA
"34097","cari",2014,"6-Jul-14","3a","4",0,30,70,100,"mcorrell, emagnuson",NA
"34098","cari",2014,"6-Jul-14","3a","5",0,0,100,100,"mcorrell, emagnuson",NA
"34099","cari",2014,"6-Jul-14","3a","6",0,25,75,100,"mcorrell, emagnuson",NA
"34100","cari",2014,"6-Jul-14","3a","7",0,0,100,100,"mcorrell, emagnuson",NA
